Ay,Ax,B,ux,uy,phi,t
20.0,-10.0,-1.0,nan,nan,nan,15.01394399999117
20.0,-10.0,0.0,nan,nan,nan,15.01662049999868
20.0,-10.0,1.0,nan,nan,nan,15.017091300003813
20.0,-10.0,2.0,nan,nan,nan,15.013183100003516
20.0,-10.0,3.0,nan,nan,nan,15.016125499998452
0.0,-5.0,-3.0,0.0,1.0337836713519295e-18,1.906027757638507e-18,1.4995862000068882
0.0,-5.0,-2.0,0.0,1.8071987769835925e-18,3.1820559544400234e-18,1.508819599999697
0.0,-5.0,-1.0,0.0,-6.7587363176657056e-18,-1.006163108411357e-17,1.4565681000094628
0.0,-5.0,0.0,0.0,3.3455218347724514e-22,5.237589373058053e-22,1.4891978000086965
0.0,-5.0,1.0,0.0,1.3367526353688177e-18,1.7309218322006652e-18,1.5230889999947976
0.0,-5.0,2.0,0.0,1.286053577370109e-18,-7.973631066474644e-21,1.4514417000027606
0.0,-5.0,3.0,0.0,1.3854691075210282e-18,1.142107170804171e-18,1.4578729000058956
0.5,-5.0,-3.0,-0.0004693284261393371,0.02786677032444687,-1.7814737863267742e-05,2.513324300001841
0.5,-5.0,-2.0,-0.0004669998218964633,0.027811968841660685,-1.1752428948634574e-05,2.1678857000079006
0.5,-5.0,-1.0,-0.0004661787915365423,0.027785120398110624,-4.280025300016217e-06,2.572037400008412
0.5,-5.0,0.0,-0.00046611383582850774,0.027784123088389977,1.717517504309501e-06,1.50197169999592
0.5,-5.0,1.0,-0.0004668612910878611,0.027810866421526977,9.271771499730305e-06,2.5746871000010287
0.5,-5.0,2.0,-0.0004690238315258055,0.027863584126680406,1.533214089033732e-05,2.170200200009276
0.5,-5.0,3.0,-0.0004720510967547442,0.027944410653905825,2.2317277627961642e-05,2.5473733999970136
1.0,-5.0,-3.0,-0.001863760150968452,0.05552923396978876,-5.880647771436565e-05,1.578524299999117
1.0,-5.0,-2.0,-0.0018569802141013003,0.05544568418288247,-3.3600831681973477e-05,1.5172265000001062
1.0,-5.0,-1.0,-0.0018551745484453042,0.05541862124758552,-3.7679474720539782e-06,1.5925462000013795
1.0,-5.0,0.0,-0.0018562751204760364,0.05543641144621965,1.271439655145106e-05,1.500338699988788
1.0,-5.0,1.0,-0.001861149595903,0.05551547635206203,4.149886348223811e-05,1.6426091000030283
1.0,-5.0,2.0,-0.0018711299481189991,0.0556458523767088,6.636587903275908e-05,1.5534326000051806
1.0,-5.0,3.0,-0.0018850201298979963,0.05583417770625804,9.519692819871757e-05,1.59569499999634
2.0,-5.0,-3.0,-0.007305887945590728,0.10974020987436348,-0.00018281368075086235,1.659080500001437
2.0,-5.0,-2.0,-0.007294556341456593,0.10967893528611952,-7.297462304827708e-05,1.594288799999049
2.0,-5.0,-1.0,-0.007297570353188343,0.10971813890820287,2.8855166194326527e-05,1.7901738999935333
2.0,-5.0,0.0,-0.007317381223434727,0.10986326856898693,0.0001327522314728168,1.5999015999987023
2.0,-5.0,1.0,-0.0073532844411676734,0.11011786120190926,0.00024201989706125438,1.5892678999953205
2.0,-5.0,2.0,-0.007406406261559972,0.11048061422222642,0.00035175978087764,1.5937169000098947
2.0,-5.0,3.0,-0.007476918506467811,0.1109583706328605,0.0004668357899694355,1.4800512000074377
3.0,-5.0,-3.0,-0.015955161260812867,0.16178029221521015,-0.0002622235371670249,1.515391399996588
3.0,-5.0,-2.0,nan,nan,nan,15.016529200001969
3.0,-5.0,-1.0,-0.015995419265270927,0.16202414773822116,0.00020278713491680528,1.6829135000007227
3.0,-5.0,0.0,-0.01606802586962086,0.1623848167343327,0.0004464267410687289,1.6033072999998694
3.0,-5.0,1.0,-0.016177722855487575,0.1629012918312081,0.0006890036526460662,1.5883374999975786
3.0,-5.0,2.0,-0.016325304721951595,0.16358584582095634,0.0009415696923109147,1.6059783000091556
3.0,-5.0,3.0,-0.016511853996368786,0.16444309644397653,0.0012012296229820833,1.4605833999958122
4.0,-5.0,-3.0,nan,nan,nan,15.012633100006497
4.0,-5.0,-2.0,-0.02736810128469791,0.21124273223752651,0.0001966853615288476,1.597404899992398
4.0,-5.0,-1.0,-0.027481362604899973,0.2116748070745358,0.0006087504988820161,1.709061899993685
4.0,-5.0,0.0,-0.02765424115154258,0.21231364941425998,0.0010274469548964761,1.5584684999921592
4.0,-5.0,1.0,-0.027894071700552914,0.2131716621208349,0.001467387771953885,1.7161622999992687
4.0,-5.0,2.0,-0.02820362655950248,0.21424751070982523,0.0019164964011108045,1.6419491999986349
4.0,-5.0,3.0,-0.028586802862264893,0.21556555086062862,0.002393086655926281,1.5477341000078013
5.0,-5.0,-3.0,-0.04084887489571021,0.2570272954614409,2.5194820939272802e-05,1.5817499999975553
5.0,-5.0,-2.0,-0.04099112164122576,0.2575072826014645,0.0006548759038747051,1.6237846000003628
5.0,-5.0,-1.0,-0.04122804078301989,0.2582338573225544,0.001296759120492443,1.7062741000117967
5.0,-5.0,0.0,-0.041562129916351775,0.25921486634595103,0.001954831635991268,1.5986363999982132
5.0,-5.0,1.0,-0.04199765366364505,0.26046457335018136,0.0026376974757505063,1.8165028000075836
5.0,-5.0,2.0,-0.042541870228528955,0.2619977825129032,0.0033514131451640116,1.586498800010304
5.0,-5.0,3.0,-0.04320753074803485,0.2638385731359258,0.004111402296341623,1.6315528999984963
